sample_idx,psnr_cnn,psnr_gan,ssim_cnn,ssim_gan,abs_delta_psnr,abs_delta_ssim,mt_cnn,mt_gan,pd_cnn,pd_gan,delta_mt_cnn_minus_gan,delta_pd_cnn_minus_gan,winner_mt,winner_pd,cnn_lr_mae,gan_lr_mae,cnn_lr_mse,gan_lr_mse,cnn_lr_psnr,gan_lr_psnr,winner_lr_mae,winner_lr_mse,winner_lr_psnr,winner_lr_group,cnn_err_abs_max,gan_err_abs_max,winner_extreme_abs_max,cnn_exceed_err_q90,gan_exceed_err_q90,winner_exceed_q90,cnn_exceed_err_q95,gan_exceed_err_q95,winner_exceed_q95,cnn_tail_mae,gan_tail_mae,winner_tail_mae,winner_extreme_group,cnn_wpd_rmse,gan_wpd_rmse,winner_wpd_rmse,cnn_wpd_mae,gan_wpd_mae,winner_wpd_mae,cnn_psd_log_l2,gan_psd_log_l2,winner_psd_log_l2,cnn_grad_mae,gan_grad_mae,winner_grad_mae,winner_physics_group,agree_mt_winner_lr_mae,agree_mt_winner_lr_mse,agree_mt_winner_lr_psnr,agree_mt_winner_lr_group,agree_mt_winner_extreme_abs_max,agree_mt_winner_extreme_group,agree_mt_winner_tail_mae,agree_mt_winner_physics_group,topology_gap_abs,agreement_score,metric,threshold
1,16.762376248015862,16.600196718881783,0.34984482055031785,0.3156697548234565,0.16217952913407885,0.03417506572686135,6.860682964324951,12.978429794311523,30.88530950464529,27.76007731208354,-6.117746829986572,3.12523219256175,cnn,gan,0.5094736909196161,0.6337983946966593,0.6749024177692471,0.9005051131574044,30.62612830053378,29.373676308836263,cnn,cnn,cnn,cnn,4.98068482316026,16.55458630860297,cnn,0.02981600000000001,0.020456000000000002,gan,0.0056880000000000056,0.0019679999999999975,gan,4.420062604486243,4.276897001447067,gan,gan,1250.9008884906534,1536.1786291375095,cnn,638.7968802145206,681.7371324477958,cnn,0.8481776700975295,0.6480207648316153,gan,0.3794427927814752,0.4322202394064843,cnn,cnn,1,1,1,1,1,0,0,1,,,,
34,16.106398374809483,16.051426659502837,0.24351085891612434,0.2112257282970493,0.05497171530664602,0.032285130619075036,16.532649993896484,11.321325302124023,47.387047031321764,47.36937415634987,5.211324691772461,0.017672874971893293,gan,gan,0.41392504474127734,0.5518428151056228,0.3591147454079073,0.5684580314047742,30.09047804627781,28.095826356897344,cnn,cnn,cnn,cnn,9.730024692667435,3.341126581803973,gan,0.0975,0.094904,gan,0.048452,0.046740000000000004,gan,12.879716233489427,12.501117624775642,gan,gan,2221.2759291647267,2210.886919856745,gan,1638.056337820119,1630.872912647068,gan,1.2493771456994767,0.6338283692625407,gan,0.5182240349981209,0.4991204217610439,gan,gan,0,0,0,0,1,1,1,1,5.211324691772461,0.6666666666666666,psnr,0.1
154,14.989972746394626,14.835414685801963,0.37997087126887585,0.2985041701599176,0.15455806059266308,0.08146670110895826,11.71461296081543,16.77909278869629,25.6476226030454,23.601380159979183,-5.064479827880859,2.046242443066216,cnn,gan,0.4693162798592955,0.5921934015017322,0.42922060569888637,0.6289812046839652,32.44735387918818,30.787782830122783,cnn,cnn,cnn,cnn,6.697790292214716,12.094813143973685,cnn,0.07905999999999999,0.08713199999999999,cnn,0.051227999999999996,0.057424,cnn,5.987888011221405,5.852558060877889,gan,cnn,1555.6748252408481,1638.3856058568574,cnn,929.8411499116352,957.7296126899332,cnn,1.0291897560823975,0.4659557753502188,gan,0.3158278173797942,0.3688003865410148,cnn,cnn,1,1,1,1,1,1,0,1,,,,
27,15.500323611328408,15.327538454079225,0.19224542034644065,0.17904261200500282,0.17278515724918364,0.013202808341437833,14.89694595336914,9.983192443847656,48.311627543490935,48.33644684742574,4.913753509521484,-0.024819303934805248,gan,cnn,0.6970144789388425,0.829184545618566,0.998336998160955,1.2217248110679597,33.488261770730205,32.61129949628637,cnn,cnn,cnn,cnn,12.271431625425627,20.32263847142122,cnn,0.20036,0.20603200000000002,cnn,0.23708800000000002,0.244064,cnn,14.75936030984878,15.392691300788867,cnn,cnn,15356.212080585912,16406.71125830188,cnn,8184.00704523252,8761.197268193917,cnn,1.0012532686474633,1.0285600324802404,cnn,0.5769992380138473,0.5902453783523663,cnn,cnn,0,0,0,0,0,0,0,0,,,,
32,16.29860669669558,16.19601579520662,0.20593635602015598,0.1775671553271752,0.10259090148895922,0.028369200692980767,17.52699851989746,13.050602912902832,48.17088295842235,47.607752525051076,4.476395606994629,0.5631304333712706,gan,gan,0.48407435725065934,0.6283498611762232,0.5149938201655151,0.7804343450378952,35.9113397074719,34.10599614964584,cnn,cnn,cnn,cnn,16.247638873471615,29.66388650449661,cnn,0.070316,0.06115600000000001,gan,0.024776000000000003,0.018044000000000004,gan,14.143166292155655,14.062841597078952,gan,gan,5455.856516696656,5968.736008549573,cnn,2142.7755007202645,2204.1265481387873,cnn,1.1920758562527276,1.109534289176213,gan,0.5302115956186593,0.5486702324735337,cnn,cnn,0,0,0,0,0,1,1,0,,,,
48,14.536171931707411,14.345458345754235,0.39509439130551144,0.27212188245637003,0.19071358595317633,0.1229725088491414,6.571497440338135,10.956873893737793,20.924828975061967,20.116963037194974,-4.385376453399658,0.8078659378669926,cnn,gan,0.3622866832265514,0.5089138148362831,0.30124165807104186,0.5159575990097299,33.120677434752004,30.783687597070156,cnn,cnn,cnn,cnn,1.481104100938051,9.876911159158219,cnn,0.08460799999999999,0.09448399999999998,cnn,0.086688,0.10030399999999999,cnn,8.740219236651054,8.626801033203332,gan,cnn,2412.80558072076,2692.2294368788475,cnn,1419.8877087915578,1529.6005853852726,cnn,0.6078857945804804,0.6679537826857468,cnn,0.3098930190067309,0.3650551097490265,cnn,cnn,1,1,1,1,1,1,0,1,,,,
33,16.178003196110865,16.10161754887457,0.21672228730040807,0.1901750492247034,0.07638564723629315,0.026547238075704666,16.21259307861328,11.835304260253906,47.69797552755851,45.93531237875061,4.377288818359375,1.7626631488079028,gan,gan,0.43490340610131123,0.5829624024600804,0.41324944927136475,0.6338175543971207,35.92445120511724,34.066931406123324,cnn,cnn,cnn,cnn,10.87331308278759,17.392881376868814,cnn,0.093672,0.0888,gan,0.045156,0.042104,gan,13.320494172910978,13.101765492181816,gan,gan,2919.7683266526606,3185.5944533007414,cnn,1674.0629975362547,1689.3244293742234,cnn,1.0392051951781398,0.794129972680634,gan,0.5113526512511307,0.5049294319879952,gan,na,0,0,0,0,0,1,1,na,4.377288818359375,0.5,psnr,0.1
28,15.524886198855533,15.34773011245894,0.1828279439401837,0.1655852532145298,0.17715608639659308,0.017242690725653903,15.381921768188477,11.040020942687988,50.04964806409335,50.632201123289626,4.341900825500488,-0.5825530591962789,gan,cnn,0.666533326806394,0.7796414266676198,0.9441758579272531,1.1176186455110513,34.67173862704578,33.93933115653782,cnn,cnn,cnn,cnn,13.497265856931307,20.433739337190232,cnn,0.151668,0.157896,cnn,0.18319200000000002,0.190764,cnn,15.91134910920167,16.602732123210473,cnn,cnn,14320.439900539657,15425.200540283635,cnn,6844.364203804865,7358.899369681954,cnn,1.0664114738424773,1.0628535606546923,gan,0.5655448410823923,0.5784069669431346,cnn,cnn,0,0,0,0,0,0,0,0,,,,
46,14.691386179169214,14.53189123375476,0.3477418892805571,0.2278352775486021,0.15949494541445475,0.11990661173195499,8.139575958251953,12.24644660949707,18.84869894621008,22.323623283740393,-4.106870651245117,-3.474924337530311,cnn,cnn,0.34639145625888784,0.4993595089189484,0.2720035825594296,0.4930213523401667,33.23856599589424,30.65565495140968,cnn,cnn,cnn,cnn,0.7263057144879035,6.1498165438335874,cnn,0.004159999999999997,0.011824000000000001,cnn,0.035928,0.041132,cnn,10.01646682471888,9.816080488628947,gan,cnn,2090.718636155538,2250.532604674842,cnn,1309.4723549454045,1380.7771948798006,cnn,0.5089054472457145,0.3316966144861858,gan,0.3203103655162698,0.3591393075965272,cnn,cnn,1,1,1,1,1,1,0,1,,,,
162,18.95367952643998,18.92525615675187,0.45052963486543,0.40709862453488466,0.028423369688109545,0.04343101033054536,5.3899617195129395,9.449442863464355,26.716682661824084,25.78459220670323,-4.059481143951416,0.9320904551208535,cnn,gan,0.3247813290420694,0.4578641379312876,0.2198644799597885,0.38913575680816276,32.03024776976239,29.550787109074886,cnn,cnn,cnn,cnn,2.569560384956606,7.3981308521074425,cnn,0.21647199999999997,0.21790400000000001,cnn,0.22442,0.22526400000000002,cnn,6.335155903515237,6.010177362046702,gan,cnn,848.2548611890279,847.8198902930966,gan,495.954883549286,496.3495754291773,cnn,0.9771586816196739,0.6151277304088661,gan,0.18033908279462302,0.2309124008721004,cnn,na,1,1,1,1,1,1,0,na,4.059481143951416,1.0,psnr,0.1
47,14.719615170500308,14.545623083225298,0.3734733833784381,0.2461556157770012,0.17399208727501048,0.1273177676014369,7.016042709350586,10.591157913208008,19.63857637402147,22.0272154925175,-3.575115203857422,-2.3886391184960303,cnn,cnn,0.35516126496668393,0.5100537040006359,0.28736974069496934,0.5210074121188208,33.3308640651978,30.746835407780683,cnn,cnn,cnn,cnn,1.7509898660272754,4.5473679058036005,cnn,0.040115999999999985,0.05176,cnn,0.056620000000000004,0.06591999999999999,cnn,9.48579192843886,9.239090145880633,gan,cnn,2326.15071479897,2533.387160914067,cnn,1402.0592779637207,1492.3094104585919,cnn,0.5152227204129466,0.49991336806120107,gan,0.3141144142343475,0.3599864225809107,cnn,cnn,1,1,1,1,1,1,0,1,,,,
35,15.704492939855058,15.642556661584472,0.2467761016958067,0.2207040736023138,0.06193627827058634,0.026072028093492877,14.310142517089844,10.822689056396484,47.042266473445466,47.8109572328202,3.4874534606933594,-0.768690759374735,gan,cnn,0.40150782662950807,0.5345378780242508,0.3588882795139645,0.5448112126532161,30.69256872733431,28.879701110881683,cnn,cnn,cnn,cnn,7.623755103643521,3.689740536635071,gan,0.097052,0.09582,gan,0.047804,0.046676,gan,12.33291474492073,11.957908333600713,gan,gan,2282.0484058986685,2268.695617347873,gan,1716.7064819792272,1703.0662936337903,gan,1.151116129780694,0.6144663800295644,gan,0.5185281093135845,0.49368321826268063,gan,gan,0,0,0,0,1,1,1,1,3.4874534606933594,0.6666666666666666,psnr,0.1
45,14.795945325109905,14.671449698820012,0.34495395441040333,0.24262785136923387,0.12449562628989241,0.10232610304116946,6.825260639190674,10.212721824645996,19.842641581366905,21.39533211669454,-3.3874611854553223,-1.5526905353276348,cnn,cnn,0.3311891622406976,0.4713426495761424,0.25338315607457446,0.43519707658095547,33.7030495824293,31.353967302000633,cnn,cnn,cnn,cnn,1.6462794828318046,4.699898867998563,cnn,0.03308000000000001,0.026996000000000006,gan,0.0038800000000000015,0.004479999999999998,cnn,10.699039043089456,10.461640077071051,gan,tie,1847.7210479419377,1925.3621812013773,cnn,1167.4579672068483,1205.4556355875245,cnn,0.6258668810322421,0.3037892862389498,gan,0.2835842572444577,0.32267325035982103,cnn,cnn,1,1,1,1,1,na,0,1,,,,
36,15.387126693018953,15.323129380389211,0.2587116401499863,0.22651271749737528,0.06399731262974129,0.03219892265261104,11.788187026977539,9.105673789978027,47.265916896827854,48.53188644179104,2.6825132369995117,-1.265969544963184,gan,cnn,0.39884748346561844,0.5369741871574888,0.3712248916415846,0.5762509088750246,30.76865321630183,28.858907874063938,cnn,cnn,cnn,cnn,9.095697802260421,2.895541403268531,gan,0.097836,0.09686800000000001,gan,0.048472,0.047728,gan,11.535918097242,11.147691853164467,gan,gan,2340.2690553675025,2324.880721337696,gan,1782.4924530949793,1766.4152011007156,gan,1.1422520231460687,0.5654675943498759,gan,0.5260727021643876,0.5046885547313698,gan,gan,0,0,0,0,1,1,1,1,2.6825132369995117,0.6666666666666666,psnr,0.1
156,15.654129685768599,15.4973792763785,0.3756865271648166,0.3040579348451886,0.15675040939009932,0.07162859231962798,8.228219032287598,10.591784477233887,27.64469011932638,28.61377067972815,-2.363565444946289,-0.9690805604017712,cnn,cnn,0.45141336967433765,0.5548583788578151,0.42194008411685774,0.5786262727510327,31.646270692227144,30.274797052739306,cnn,cnn,cnn,cnn,5.031044514350075,14.90458013671152,cnn,0.17216,0.17850000000000002,cnn,0.15767599999999998,0.158956,cnn,7.7887909286074715,7.677909695818231,gan,cnn,1969.8786088874167,2042.9605921531577,cnn,1160.279162794604,1180.8056374071039,cnn,1.1127408093792415,0.3850684807167423,gan,0.28299249779607866,0.3441250475246847,cnn,cnn,1,1,1,1,1,1,0,1,,,,
158,16.54179830921338,16.420226204924994,0.3633473755042732,0.3058370027445567,0.12157210428838638,0.05751037275971649,6.292686939239502,8.610394477844238,32.5077510897309,32.052759316640916,-2.3177075386047363,0.4549917730899864,cnn,gan,0.3892112085183324,0.48380420505707933,0.30220945306550423,0.41296630899096337,30.291807839389804,28.935742067421323,cnn,cnn,cnn,cnn,1.3434179585377954,5.720739929369387,cnn,0.26659599999999994,0.27517199999999997,cnn,0.23392400000000002,0.23542400000000002,cnn,8.265987765004798,8.017336510902476,gan,cnn,1291.5700739471463,1297.2929807208561,cnn,875.349870942861,884.2309791170328,cnn,1.4098111767644883,0.40631756137331665,gan,0.2499168486570081,0.2903069747979292,cnn,cnn,1,1,1,1,1,1,0,1,,,,
163,18.877781299189046,18.860583337822135,0.4706845818304765,0.40147493258394334,0.017197961366910874,0.06920964924653317,6.036508560180664,8.11703872680664,27.85110760233586,27.943387993180643,-2.0805301666259766,-0.09228039084478468,cnn,cnn,0.3253433188798557,0.46713780988621856,0.22561364138387865,0.4166607727007087,31.851662489978704,29.187489891305006,cnn,cnn,cnn,cnn,2.6417682353213046,4.149501877856771,cnn,0.181648,0.188236,cnn,0.21034400000000003,0.21548,cnn,6.103561080102622,5.799978387293543,gan,cnn,717.0436474846579,723.3107430970905,cnn,408.3825591346976,411.7362593337697,cnn,0.7537496426504877,0.6772962766537745,gan,0.19346114010053184,0.2438795419512797,cnn,cnn,1,1,1,1,1,1,0,1,2.0805301666259766,1.0,psnr,0.1
153,15.020680667811416,14.867805220242257,0.3393348974066383,0.27226685924879773,0.1528754475691585,0.06706803815784057,9.722848892211914,11.470466613769531,27.272026101955646,23.758364185693697,-1.7476177215576172,3.513661916261949,cnn,gan,0.45741415270038577,0.5953696571128987,0.4024457236521317,0.6397753925381454,32.348857091391885,30.335654941723753,cnn,cnn,cnn,cnn,3.2113521261884905,14.23296873121405,cnn,0.039832000000000006,0.043104,cnn,0.021744,0.029843999999999996,cnn,5.8157050378992805,5.774012613953634,gan,cnn,1366.7004018709008,1468.3054715474527,cnn,877.6760809119907,910.3995921985344,cnn,0.8588422206361309,0.41276147223124937,gan,0.33509994426837436,0.38127925719275907,cnn,cnn,1,1,1,1,1,1,0,1,,,,
152,14.42539216097384,14.290489791912567,0.2889534672242142,0.24503115409778678,0.1349023690612725,0.04392231312642744,7.303607940673828,8.895024299621582,28.55705310545637,23.951979406768373,-1.591416358947754,4.605073698687995,cnn,gan,0.45977916765939697,0.6001066750417107,0.41415872499926215,0.6399809171653862,31.079987835579804,29.189985740814752,cnn,cnn,cnn,cnn,1.8917576497044948,11.245469884413552,cnn,0.013527999999999998,0.01804399999999999,cnn,0.009451999999999995,0.017231999999999997,cnn,4.95854378605972,4.865681390051939,gan,cnn,1213.1714478953668,1330.7022517639018,cnn,829.0314224779601,866.4307305749686,cnn,0.6612130825627022,0.40221549282680125,gan,0.36239322814228375,0.4045622964874301,cnn,cnn,1,1,1,1,1,1,0,1,,,,
157,15.602557379924036,15.485536024122812,0.34530391181556996,0.305588791366496,0.1170213558012243,0.03971512044907394,7.096986293792725,8.590669631958008,30.330327532167043,32.045693902953886,-1.4936833381652832,-1.7153663707868425,cnn,cnn,0.4434421284987686,0.5314912854396427,0.40840011469017584,0.5248912273647706,31.28263758707136,30.192802997249725,cnn,cnn,cnn,cnn,2.5921828526299393,16.270313945956026,cnn,0.21691200000000002,0.221656,cnn,0.21688000000000002,0.21992,cnn,8.299946585689417,8.173835835577517,gan,cnn,1934.8034739626844,1972.483594803917,cnn,1204.4115369721276,1217.030389884213,cnn,1.1521223941688232,0.38619189963514783,gan,0.26973722607473927,0.317526989522857,cnn,cnn,1,1,1,1,1,1,0,1,,,,
148,13.793153517999315,13.61118995356,0.20647958995477014,0.16741050756716164,0.1819635644393145,0.039069082387608506,5.778331279754639,7.178394317626953,33.483799630764125,32.61066214871119,-1.4000630378723145,0.8731374820529325,cnn,gan,0.5067404317423552,0.6259934050117887,0.49222599562778524,0.7184918855054445,32.802205037256485,31.159631821561835,cnn,cnn,cnn,cnn,6.441256631590171,8.442145954981818,cnn,0.119088,0.135268,cnn,0.109196,0.12953599999999998,cnn,5.098557043496231,5.294182950279305,cnn,cnn,2687.821486718039,2977.3340790498646,cnn,1516.5907670926474,1651.9077020464206,cnn,1.0536409092825487,1.0313241055392588,gan,0.44235248097946794,0.473519761109664,cnn,cnn,1,1,1,1,1,1,1,1,,,,
25,14.472765262970498,14.28981145602613,0.23047014371510444,0.20480249471031725,0.18295380694436858,0.025667649004787185,14.690879821777344,13.322566032409668,43.6753145221982,41.294392199777576,1.3683137893676758,2.3809223224206235,gan,gan,0.7096690976408947,0.8579698164687823,0.961223543473586,1.2614711477913823,32.97365535937299,31.7931261363729,cnn,cnn,cnn,cnn,8.184944624745611,9.30626976381204,cnn,0.295412,0.30524799999999996,cnn,0.325492,0.338444,cnn,11.373216664598026,11.87102563795609,cnn,cnn,14919.44249958989,15917.559244547338,cnn,9113.43517249626,9787.666005981906,cnn,0.8975906382988386,0.993311068611271,cnn,0.5041367659632104,0.5467587285593024,cnn,cnn,0,0,0,0,0,0,0,0,,,,
43,14.345780939163653,14.263699441339782,0.431609977584651,0.32414912160821907,0.08208149782387153,0.1074608559764319,6.9782609939575195,8.297431945800781,21.850473710399644,19.758182944083792,-1.3191709518432617,2.092290766315852,cnn,gan,0.29256679462990226,0.4192988469842384,0.19020109529209459,0.3435607674282111,33.71601700047691,31.148111494098636,cnn,cnn,cnn,cnn,2.7258840398965027,3.7894777479615627,cnn,0.07502,0.073616,gan,0.033036,0.032164,gan,12.054078640191378,11.849416484345515,gan,gan,1927.2593012525926,1934.6933652862856,cnn,1260.0908480067858,1268.0322783684323,cnn,0.82204077936651,0.6040798964117672,gan,0.2418389825119188,0.275084221328679,cnn,cnn,1,1,1,1,1,0,0,1,1.3191709518432617,0.6666666666666666,psnr,0.1
24,14.042028973994523,13.847336163290262,0.281359134413511,0.24592114360836353,0.19469281070426092,0.03543799080514748,9.798386573791504,8.685693740844727,40.02659990203833,35.39916734128288,1.1126928329467773,4.6274325607554445,gan,gan,0.7154009991634727,0.8738071178168286,0.9414023881402367,1.2730348616328122,33.15711062895878,31.84646061756527,cnn,cnn,cnn,cnn,12.988030491845258,13.089082598327494,cnn,0.33641600000000005,0.34718000000000004,cnn,0.369056,0.380316,cnn,10.812331703260364,11.347299285123688,cnn,cnn,14659.249626715473,15658.964515837526,cnn,9274.572205825878,10019.766905753737,cnn,0.7809899711851059,0.9672722118823146,cnn,0.4705737337011559,0.5245757446003473,cnn,cnn,0,0,0,0,0,0,0,0,,,,
