title,authors,year,url,bucket
Entropy-based super-resolution imaging in waveguide-based TIRF microscopy—an experimental and numerical study,"C Lu, M Talebi Khoshmehr, MS Feiz, MM Dashtabi",2025,https://opg.optica.org/abstract.cfm?uri=oe-33-14-29295,B
GMT: A deep learning approach to generalized multivariate translation for scientific data analysis and visualization,"S Yao, J Han, C Wang",2023,https://www.sciencedirect.com/science/article/pii/S0097849323000390,B
BPS2026–Molecular-scale dissection of bacterial protein interactions with 3D expansion-PALM,"C Caldini, S Del Duca, A Vassallo, G Semenzato",2026,https://www.cell.com/biophysj/abstract/S0006-3495(25)01767-9,B
Spatio-temporal downscaling of climate data using convolutional and error-predicting neural networks,"A Serifi, T Günther, N Ban",2021,https://www.frontiersin.org/journals/climate/articles/10.3389/fclim.2021.656479/full,B
Deep learning at scale for subgrid modeling in turbulent flows: regression and reconstruction,"M Bode, M Gauding, K Kleinheinz, H Pitsch",2019,https://link.springer.com/chapter/10.1007/978-3-030-34356-9_41,B
Single-photon super-resolved spectroscopy from spatial-mode demultiplexing,"L Santamaria, F Sgobba, D Pallotti, C Lupo",2025,https://opg.optica.org/abstract.cfm?uri=prj-13-4-865,B
HyperFLINT: Hypernetwork‐based Flow Estimation and Temporal Interpolation for Scientific Ensemble Visualization,"H Gadirov, Q Wu, D Bauer, KL Ma",2025,https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.70134,B
Point singularity array with metasurfaces for blue-detuned atomic traps,"SWD Lim, JS Park, D Kazakov",2023,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/PC12649/PC126490U/Point-singularity-array-with-metasurfaces-for-blue-detuned-atomic-traps/10.1117/12.2676740.short,B
Theoretical analysis of diffraction imaging in Fourier ptychography microscopy,"S Zhang, Y Hu, Y Wang, X Cheng",2019,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10990/109900A/Theoretical-analysis-of-diffraction-imaging-in-Fourier-ptychography-microscopy/10.1117/12.2519587.short,B
Hyperinr: A fast and predictive hypernetwork for implicit neural representations via knowledge distillation,"Q Wu, D Bauer, Y Chen, KL Ma",2023,https://arxiv.org/abs/2304.04188,B
Single-photon super-resolved spectroscopy from spatial-mode demultiplexing,"LS Amato, F Sgobba, D Pallotti, C Lupo",2024,https://arxiv.org/abs/2409.01190,B
Turbulent mixing predictive model with physics-based Generative Adversarial Network,"L Nista, C Schumann, T Grenga",2021,http://publications.rwth-aachen.de/record/822825/files/822825.pdf,B
Super-resolving normalising flows for lattice field theories,"M Bauer, R Kapust, JM Pawlowski, FL Temmen",2025,https://www.scipost.org/SciPostPhys.19.3.077,B
"BPS2026–Interplay between the hepC virus RNA motif 5BSL3. 2, RDRP NS5B, and hnRNP A1","E Gupte, A Jones",2026,https://www.cell.com/biophysj/abstract/S0006-3495(25)01763-1,B
Far-field speckle correlations as a function of object position for microscopically distinguishing objects hidden in a randomly scattering medium,"RL Hastings, DW Alexander, KJ Webb",2024,https://opg.optica.org/abstract.cfm?uri=optica-11-2-137,B
"Ultrahigh-resolution, label-free hyperlens imaging in the mid-IR","M He, GRS Iyer, S Aarav, SS Sunku, AJ Giles",2021,https://pubs.acs.org/doi/abs/10.1021/acs.nanolett.1c01808,B
3D-HRFC: 3D-Aware Image Generation at High Resolution with Faster Convergence,"Q Xia, J Chen, T Li, Y Huang, M Asim",2024,https://link.springer.com/chapter/10.1007/978-981-96-0122-6_28,B
Accurate and fast modeling of scattering from random arrays of nanoparticles using the discrete dipole approximation and angular spectrum method,"M Baker, W Liu, E McLeod",2021,https://opg.optica.org/abstract.cfm?uri=oe-29-14-22761,B
"Imaging lymphatic system using high frame rate contrast enhanced and super-resolution ultrasound: in vitro, in vivo and clinical study",J Zhu,2020,,B
Regressive and generative neural networks for scalar field theory,"K Zhou, G Endrődi, LG Pang, H Stöcker",2019,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.100.011501,B
PCSAGAN: a physics-constrained generative network based on self-attention for high-fidelity flow field reconstruction,"L Shen, L Deng, Y Wang, J Zhang",2024,https://search.proquest.com/openview/456393f16daf24584f53508b7734ad7d/1?pq-origsite=gscholar&cbl=2043635,B
Tomographic diffractive microscopy: a review of methods and recent developments,"T Zhang, K Li, C Godavarthi, Y Ruan",2019,https://www.mdpi.com/2076-3417/9/18/3834,B
Disambiguating flat spots in discrete scalar fields,"L Rocca, F Iuricich, E Puppo",2025,https://www.sciencedirect.com/science/article/pii/S1524070325000463,B
Combined Multi-Plane Tomographic Phase Retrieval and Stochastic Optical Fluctuation Imaging for 4D Cell Microscopy,A Descloux,NA,http://adgut.eu/wp-content/uploads/2017/02/Combined-Multi-Plane-Tomographic-Phase-Retrieval-and-Stochastic-Optical-Fluctuation-Imaging-for-4D-Cell-Microscopy.pdf,B
Feature scalar field grid-guided optical-flow image matching for multi-view images of asteroid,"S Zhang, Y Xue, Y Tang, R Zhu, X Jiang, C Niu, W Yin",2023,https://www.mdpi.com/2072-4292/15/24/5786,B
Exploratory lagrangian-based particle tracing using deep learning,"M Han, S Sane, CR Johnson",2022,"https://www.dl.begellhouse.com/journals/52b74bd3689ab10b,197ac1601136cd11,494ac9e91b77e1f5.html?utm_source=TrendMD&utm_medium=cpc&utm_campaign=Journal_of_Flow_Visualization_and_Image_Processing_TrendMD_0",B
Deep learning-based spatiotemporal sequence forecasting of physical fields in tin droplet laser-produced plasma,"T Wu, T Wu, S Zhou, Q Liao",2025,https://iopscience.iop.org/article/10.1088/2058-6272/adcb19/meta,B
Bridging the resolution-sectioning gap in stimulated emission depletion microscopy: theory and experiment,"M Belsley, J Soares-de-Oliveira, AJ Pereira",2024,https://www.biorxiv.org/content/10.1101/2024.01.18.576258.abstract,B
DL4SciVis: A state-of-the-art survey on deep learning for scientific visualization,"C Wang, J Han",2022,https://ieeexplore.ieee.org/abstract/document/9760126/,B
Robust surface-correlation-function evaluation from experimental discrete digital images,"A Samarin, V Postnicov, MV Karsanina, EV Lavrukhin",2023,https://journals.aps.org/pre/abstract/10.1103/PhysRevE.107.065306,B
Flint: Learning-based flow estimation and temporal interpolation for scientific ensemble visualization,"H Gadirov, JBTM Roerdink",2025,https://ieeexplore.ieee.org/abstract/document/10965516/,B
Sub-grid scale modelling at scale with deep learning and up to 60 billion degrees of freedom,"M Bode, D Denker, J Jitsev, H Pitsch",2020,https://juser.fz-juelich.de/record/874553/files/NIC_2020_Pitsch.pdf,B
Uncertainty-informed volume visualization using implicit neural representation,"S Saklani, C Goel, S Bansal, Z Wang",2024,https://ieeexplore.ieee.org/abstract/document/10750137/,B
Downscaling sea surface height and currents in coastal regions using convolutional neural network,"B Yuan, B Jacob, W Chen, J Staneva",2024,https://www.sciencedirect.com/science/article/pii/S0141118724002748,B
A Few-Shot Learning Framework for Time-Varying Scientific Data Generation Via Conditional Diffusion Model,J Han,2026,https://ieeexplore.ieee.org/abstract/document/11361278/,B
Resonant tunneling compression and evanescent wave amplification by an acoustic metalens,"BG Yuan, JY Liu, C Liu, Y Cheng, XJ Liu",2021,https://www.sciencedirect.com/science/article/pii/S0003682X21000864,B
Flow-Rate-Constrained Physics-Informed Neural Networks for Flow Field Error Correction in Four-Dimensional Flow Magnetic Resonance Imaging,"J Kang, EC Jung, HJ Koo, DH Yang",2025,https://ieeexplore.ieee.org/abstract/document/11076092/,B
Department of Precision and Microsystems Engineering,J Hu,2023,https://repository.tudelft.nl/file/File_e5814152-3361-44fe-a045-8df988e09905?preview=1,B
Physics-guided self-supervised method for OCT refocusing,"Z Yuan, D Yang, Y Liang",2026,https://www.sciencedirect.com/science/article/pii/S0030399226000551,B
Ab initio simulation of imaging of wavelength-sized objects and estimation of resolution,"AV Maslov, AA Erykalin",2024,https://opg.optica.org/abstract.cfm?uri=ao-63-5-1282,B
Multi-task latent diffusion model for reconstructing high-fidelity turbulent non-premixed NH₃/H₂/N₂ flames from sparse observations,"S Wu, W Liang, KH Luo",2025,https://discovery.ucl.ac.uk/id/eprint/10221519/,B
Efficient and Scalable AIxeleration of Reactive CFD Solvers Coupled with Deep Learning Inference on Heterogeneous Architectures,"F Orland, L Nista, N Kocher, J Vanvinckenroye",2025,https://dl.acm.org/doi/abs/10.1145/3703001.3724386,B
Compressive Modeling and Visualization of Multivariate Scientific Data using Implicit Neural Representation,"AK Dwivedi, S Saklani, S Dutta",2025,https://arxiv.org/abs/2510.15535,B
Potential field geophysics enhancement using contemporary deep learning,L Smith,2024,https://research-repository.uwa.edu.au/en/publications/potential-field-geophysics-enhancement-using-contemporary-deep-le/,B
Learning For Computational Image Sensing,M Mel,2025,https://tesidottorato.depositolegale.it/handle/20.500.14242/200405,B
Topologically protected four-dimensional optical singularities,"CM Spaegele, M Tamagnone, SWD Lim",2022,https://arxiv.org/abs/2208.09054,B
Downscaling earth system models with deep learning,"S Park, K Singh, A Nellikkattil, E Zeller, TD Mai",2022,https://dl.acm.org/doi/abs/10.1145/3534678.3539031,B
Efficient Neural Representation of Volumetric Data using Coordinate‐Based Networks.,"S Devkota, S Pattanaik",2023,https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.14955,B
Three-stage full-wave simulation architecture for in-depth analysis of microspheres in microscopy,"LY Yu, ZR Cyue, GDJ Su",2020,https://opg.optica.org/abstract.cfm?uri=oe-28-6-8862,B
Optimal design of photonic nanojets under uncertainty,"AMA Alghamdi, P Chen",2022,https://arxiv.org/abs/2209.02454,B
Learning Temporally Consistent Turbulence Between Sparse Snapshots via Diffusion Models,"M Sardar, S Draycott, A Revell, A Skillen",2025,https://arxiv.org/abs/2512.24813,B
"Visualization of plasma shape in the LHD-type helical fusion reactor, FFHR, by a deep learning technique","K Hu, K Koyamada, H Ohtani, T Goto",2021,https://link.springer.com/article/10.1007/s12650-021-00768-w,B
Cosmological evolution of scalar field dark matter in the class code: Accuracy and precision of numerical solutions,"LA Ureña-López, FXL Cedeno",2024,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.109.023512,B
Determination of the mean dissipation rate of kinetic energy and passive scalar fluctuations in a partially stirred reactor (PaSR),"FJ Krawczynski, B Renou, P Dimotakis, L Danaila",NA,,B
Time Resolved PIV of the Flow Field underneath an accelerating meniscus,"M Ratz, D Fiorini, A Simonini",2021,https://ispiv21.library.iit.edu/index.php/ISPIV/article/view/129,B
Inverse renormalization group in quantum field theory,"D Bachtis, G Aarts, F Di Renzo, B Lucini",2022,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.128.081603,B
FV-Gaussian: Enhanced Far View For 3D Gaussian Splatting,"Q Liu, X Hu, H Yang, X Wu, K Yan, J Zhang",2026,https://link.springer.com/article/10.1007/s11036-026-02494-9,B
Learning with Physical Constraints,"MA Mendez, JD Berghe, M Ratz, M Fiore",2025,https://arxiv.org/abs/2512.00104,B
Skyrmionic polarization texture around the phase singularity of optical vortices,"N Mata-Cervera, DK Sharma, Y Shen",2025,https://link.aps.org/doi/10.1103/ndy2-wxwx,B
Structural Uncertainty Visualization of Morse Complexes for Time-Varying Data Prediction,"W Lyu, S Gupta, C Chen, B Wang",2025,https://ieeexplore.ieee.org/abstract/document/11298783/,B
Immersive analysis of multi-scalar field point clouds,AI Flach,2025,https://elib.uni-stuttgart.de/server/api/core/bitstreams/348ad329-b22b-46bc-8aa3-279a96b404fe/content,B
Multiphoton Spatial Frequency Modulated Imaging,K Wernsing,2023,https://search.proquest.com/openview/1c46d4391a472871b9656d75bfe3ea5f/1?pq-origsite=gscholar&cbl=18750&diss=y,B
A High-Precision Method for Warehouse Material Level Monitoring Using Millimeter-Wave Radar and 3D Surface Reconstruction,"W Zhang, Y Gu",2025,https://www.mdpi.com/1424-8220/25/9/2716,B
3D Reconstruction from JPG Images.,"YM Mostafa, MN Al-Berry",2025,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=2158107X&AN=187124352&h=O%2Bzpi9ofzDXzAT5QYQZZxiSE0%2BeUuEYkw0hyHRG1BldAYsRsz%2BOWue%2F4wjqJ%2FQ4Bjmh5To6LAKtzl12GJnnrRQ%3D%3D&crl=c,B
Physical invariance in neural networks for subgrid-scale scalar flux modeling,"H Frezat, G Balarac, J Le Sommer, R Fablet",2021,https://journals.aps.org/prfluids/abstract/10.1103/PhysRevFluids.6.024607,B
Non-diffracting polarization features around far-field zeros of electromagnetic radiation,"AJ Vernon, A Kille, FJ Rodríguez-Fortuño, A Afanasev",2024,https://opg.optica.org/abstract.cfm?uri=optica-11-1-120,B
Enhanced tropical cyclone ASCAT winds guided by SAR-learned spatial structure functions,"W Ni, A Stoffelen, K Ren, J Vogelzang",2024,https://ieeexplore.ieee.org/abstract/document/10795147/,B
Theory of computing point spread functions,RHD Miora,2023,https://www.db-thueringen.de/servlets/MCRFileNodeServlet/dbt_derivate_00062223/Dissertation_DinaRatsimandresy.pdf,B
Guiding diffusion models to reconstruct flow fields from sparse data,"M Amorós-Trepat, L Medrano-Navarro, Q Liu",2026,https://pubs.aip.org/aip/pof/article/38/1/015112/3376992,B
Controlling Superoscillation Based Imaging With Polarization and Coherence,R Qi,2024,https://search.proquest.com/openview/de876ac7b5336b0d7336919694574ca6/1?pq-origsite=gscholar&cbl=18750&diss=y,B
Spin-orbit angular momentum conversion in metamaterials and metasurfaces,G Puentes,2019,https://www.mdpi.com/2624-960X/1/1/10,B
Multi-Fno: A Multi-Level Fourier Neural Operator for Parametric Partial Differential Equations,"T Gu, C Zhang, J Kang, B Liu, ZF He, B Li",NA,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5228052,B
Exposure strategy to overcome surface thermal localization during laser heat-mode lithography to fabricate high-aspect-ratio nanostructures,"Z Huang, X Xu, K Zhang, J Chi, T Gao",2025,https://pubs.acs.org/doi/abs/10.1021/acsanm.4c06695,B
Second-harmonic generation and the conservation of spatiotemporal orbital angular momentum of light,"G Gui, NJ Brooks, HC Kapteyn, MM Murnane",2021,https://www.nature.com/articles/s41566-021-00841-8,B
Generative AI as surrogate models for superresolution fluid flow simulations,JLR da Silva,2025,https://search.proquest.com/openview/7439ac4e810b2626fff15d74fbc5cd79/1?pq-origsite=gscholar&cbl=2026366&diss=y,B
Parametrization of speckle intensity correlations over object position for coherent sensing and imaging in heavily scattering random media,"Q Luo, KJ Webb",2020,https://journals.aps.org/prresearch/abstract/10.1103/PhysRevResearch.2.033148,B
Image Quality Assessment Framework for Airfoil Simulation: A Comparative Analysis and Fine-Tuning of Perceptual Metrics,SK Nunemunthala,2025,https://repositorio-aberto.up.pt/bitstream/10216/169486/2/741734.pdf,B
Remote measurement of the angular velocity vector based on vectorial Doppler effect using air-core optical fiber,"Z Wan, Y Liang, X Zhang, Z Tang, L Fang, Z Ma",2022,https://spj.science.org/doi/full/10.34133/2022/9839502,B
Unraveling normal anatomy via fluid-driven anomaly randomization,"P Liu, AL Aguila, JE Iglesias",2025,http://openaccess.thecvf.com/content/CVPR2025/html/Liu_Unraveling_Normal_Anatomy_via_Fluid-Driven_Anomaly_Randomization_CVPR_2025_paper.html,B
Approximate Inverse Model Explanations for Metamaterial Design with Scalar-Field-Based Metal Foam Surrogates,"T Itoh, T Nakanishi",2025,https://ieeexplore.ieee.org/abstract/document/11418318/,B
A Dual-Branch Coupled Fourier Neural Operator for High-Resolution Multi-Phase Flow Modeling in Porous Media,"H Al Hashim, O Elyas, J Williams",2025,https://www.mdpi.com/2073-4441/17/23/3351,B
Ensemble flow reconstruction in the atmospheric boundary layer from spatially limited measurements through latent diffusion models,"A Rybchuk, M Hassanaly, N Hamilton, P Doubrawa",2023,https://pubs.aip.org/aip/pof/article/35/12/126604/2928913,B
Uncertainty-aware deep neural representations for visual analysis of vector field data,"A Kumar, S Garg, S Dutta",2024,https://ieeexplore.ieee.org/abstract/document/10669790/,B
Entanglement beating in free space through spin–orbit coupling,"E Otte, C Rosales-Guzmán, B Ndagano",2018,https://www.nature.com/articles/lsa20189,B
Rayleigh-Sommerfeld scalar diffraction by rotating apertures,"R Bhattacharyya, S Bhattacharyya",2022,https://iopscience.iop.org/article/10.1088/2399-6528/ac8b61/meta,B
Predicting Gas in 3D Dark Matter N-body Simulations with Convolutional Neural Networks,"M Conceição, A Krone-Martins",2024,https://ieeexplore.ieee.org/abstract/document/10678690/,B
Sh-tof: Micro resolution time-of-flight imaging with superheterodyne interferometry,"F Li, F Willomitzer, P Rangarajan",2018,https://ieeexplore.ieee.org/abstract/document/8368473/,B
Multi-moded high-index contrast optical waveguide for super-contrast high-resolution label-free microscopy,"N Jayakumar, FT Dullo, V Dubey, A Ahmad",2022,https://www.degruyterbrill.com/document/doi/10.1515/nanoph-2022-0100/html,B
LDINet: Latent Decomposition and Interpolation for Single Image FMO Deblatting,"H Fan, D Zhang, Y Yu, Y Li",NA,https://openreview.net/forum?id=fagTLzHFBs,B
Quantum limited spatial resolution of NV-diamond magnetometry,"N Deshler, D Daly, A Majumder, K Saha",2025,https://arxiv.org/abs/2508.13438,B
Propagation of ideal discrete “frozen wave”-type light-sheets in lossless stratified media,"JO de Sarro, LA Ambrosio",2024,https://www.sciencedirect.com/science/article/pii/S0030399224002032,B
"3D Model Construction from 2D CT Slices Using Window Centering, Marching Cubes, and Ray Casting for Medical Imaging","SM Keerthana, R Mukhil",2025,https://ieeexplore.ieee.org/abstract/document/11362445/,B
Transport-based neural style transfer for smoke simulations,"B Kim, VC Azevedo, M Gross, B Solenthaler",2019,https://arxiv.org/abs/1905.07442,B
A uniformly accurate multiscale time integrator for the nonlinear Klein-Gordon equation in the nonrelativistic regime via simplified transmission conditions,"W Bao, C Liu",2026,https://arxiv.org/abs/2602.04988,B
Improving the Precision and Accuracy of Three-Dimensional Single-Molecule Localization Microscopy,PN Petrov,2020,https://search.proquest.com/openview/beff5750ecc1200aa216fd67e2008b53/1?pq-origsite=gscholar&cbl=18750&diss=y,B
The application of the factorization method to the subsurface imaging of surface-breaking cracks,"C Zhang, P Huthwaite, M Lowe",2018,https://ieeexplore.ieee.org/abstract/document/8259039/,B
Cosmological Inference Beyond the Two-Point Correlation Functions,P Li,2022,https://kilthub.cmu.edu/ndownloader/files/38698875,B
GAN-based prediction of mean wind pressure fields among arbitrarily arranged building groups under aerodynamic interference effects,"X Pan, X Fan, L Shen, X Lei, R Xu, X Zhou",2026,https://www.sciencedirect.com/science/article/pii/S0141029625023533,B
3D Reconstruction from single RGB Images,A Sheldrick,NA,https://www.alex-sheldrick.com/files/GR_Alex-Sheldrick_3D-Reconstruction.pdf,B
Periodic skyrmionic textures via conformal cartographic projections,"D Marco, I Herrera, S Brasselet, MA Alonso",2024,https://pubs.aip.org/aip/app/article/9/11/110803/3318646,B
A general framework for augmenting lossy compressors with topological guarantees,"N Gorski, X Liang, H Guo, L Yan",2025,https://ieeexplore.ieee.org/abstract/document/10989781/,B
ViSNeRF: Efficient multidimensional neural radiance field representation for visualization synthesis of dynamic volumetric scenes,"S Yao, Y Lu, C Wang",2025,https://ieeexplore.ieee.org/abstract/document/11021069/,B
Real‐Time Frequency Adjustment of Images and Videos,"RL Germano, MM Oliveira",2021,https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.142612,B
In situ compression artifact removal in scientific data using deep transfer learning and experience replay,"S Madireddy, J Hwan Park, S Lee",2021,https://iopscience.iop.org/article/10.1088/2632-2153/abc326/meta,B
ScalarGCN: scalar-value association analysis of volumes based on graph convolutional network,"X He, Y Tao, S Yang, C Chen, H Lin",2022,https://link.springer.com/article/10.1007/s12650-021-00779-7,B
Fine Feature Reconstruction in Point Clouds by Adversarial Domain Translation.,"P Raina, T Popa, SP Mudur",2020,https://graphicsinterface.org/wp-content/uploads/gi2020-35.pdf,B
Three-dimensional incoherent imaging using spiral rotating point spread functions created by double-helix beams,"V Anand, S Khonina, R Kumar, N Dubey",2022,https://link.springer.com/article/10.1186/s11671-022-03676-6,B
InstaMap: instant-NGP for cryo-EM density maps,"G Woollard, W Zhou, EH Thiede, C Lin",2025,https://journals.iucr.org/paper?sor5003,B
Data assimilation for turbulent mean flow and scalar fields with anisotropic formulation,"C He, P Wang, Y Liu",2021,https://link.springer.com/article/10.1007/s00348-021-03213-8,B
Application of diffractive optical elements in confocal microscopy,Z Li,2019,https://books.google.com/books?hl=en&lr=&id=Gb6kDwAAQBAJ&oi=fnd&pg=PA25&dq=%22scalar+field%22+super-resolution&ots=NaOWWrSzYn&sig=uMQMpnQkfiMWJdBFPDStL2qV5Z8,B
Assessing the Geographic Generalization and Physical Consistency of Generative Models for Climate Downscaling,"C Saccardi, M Pierzyna, HSO Borde, S Monaco",2025,https://arxiv.org/abs/2510.13722,B
Multi-modality imaging with structure-promoting regularizers,MJ Ehrhardt,2023,https://link.springer.com/content/pdf/10.1007/978-3-030-98661-2_58.pdf,B
Non-singular black holes beyond General Relativity and their characteristic image features,H Delaporte,2024,https://inspirehep.net/files/f128f678b961003397252672ed32bd55,B
REV-INR: Regularized Evidential Implicit Neural Representation for Uncertainty-Aware Volume Visualization,"S Saklani, TM Athawale, N Pal, D Pugmire",2026,https://arxiv.org/abs/2601.17689,B
A physics-inspired alternative to spatial filtering for large-eddy simulations of turbulent flows,PL Johnson,2022,https://www.cambridge.org/core/journals/journal-of-fluid-mechanics/article/physicsinspired-alternative-to-spatial-filtering-for-largeeddy-simulations-of-turbulent-flows/70AC5AD5574A97BC3B148B78689E998C,B
Multi-scale rotation-equivariant graph neural networks for unsteady Eulerian fluid dynamics,"M Lino, S Fotiadis, AA Bharath, CD Cantwell",2022,https://pubs.aip.org/aip/pof/article/34/8/087110/2847850,B
