title,authors,year,url,bucket
Spatial downscaling of daily temperature minima using machine learning methods and application to frost forecasting in two alpine valleys,"S Bhakare , M Matiu , A Crespi, D Zardi - Atmosphere, 2025",2025,https://www.mdpi.com/2073-4433/16/1/38,A
A novel residual-pyramid-attention super resolution model for mesoscale meteorological forecasting spatial downscaling,"L Zhang, Q Wang , K Luo , X Ming… - International Journal of …, 2024",2024,https://www.tandfonline.com/doi/abs/10.1080/15435075.2024.2381691,A
Wind speed downscaling of the WRF model at subkilometer scale in complex terrain for wind power applications,"F Di Paola , D Cimini , MP De Natale… - IEEE Journal of …, 2024",2024,https://ieeexplore.ieee.org/abstract/document/10495130/,A
Spatial downscaling of satellite-based soil moisture products using machine learning techniques: A review,"IP Senanayake , KRL Pathira Arachchilage , IY Yeo … - Remote Sensing, 2024",2024,https://www.mdpi.com/2072-4292/16/12/2067,A
Deep Learning for Daily 10-m Wind Downscaling,"K Fu, S Ding, L Zhang, M Pan, X Zhi… - 2024 2nd International …, 2024",2024,https://ieeexplore.ieee.org/abstract/document/10660071/,A
MambaDS: Near-surface meteorological field downscaling with topography constrained selective state-space modeling,"Z Liu , H Chen , L Bai , W Li , W Ouyang … - IEEE Transactions on …, 2024",2024,https://ieeexplore.ieee.org/abstract/document/10752514/,A
Temperature Bias Correction and Downscaling Forecasting Based on Numerical Weather Prediction and Deep Learning,"H He, B Zhao, Z Yue, H Fang, H Qi - Journal of Tropical Meteorology, 2025",2025,https://www.sciengine.com/parse/pdf/1006-8775/358A4FED1260431D81DAA1E6DCA7C3EA-mark.pdf?attname=358A4FED1260431D81DAA1E6DCA7C3EA.pdf,A
Spatiotemporal model based on transformer for bias correction and temporal downscaling of forecasts,"L Xiang, J Guan, J Xiang, L Zhang… - Frontiers in Environmental …, 2022",2022,https://www.frontiersin.org/journals/environmental-science/articles/10.3389/fenvs.2022.1039764/full,A
Hybrid deep learning framework for wind speed downscaling using LSTM-CNN-attention model,"C Lal , R Wadhvani, J Kumari - Wind Engineering, 2025",2025,https://journals.sagepub.com/doi/abs/10.1177/0309524X251390631,A
Machine unlearning: bias correction in neural network downscaled storms,"SM Papalexiou , A Mamalakis",2025,https://www.sciencedirect.com/science/article/pii/S0022169425020293,A
Rainnet: A large-scale imagery dataset and benchmark for spatial precipitation downscaling,"X Chen , K Feng , N Liu , B Ni , Y Lu … - Advances in Neural …, 2022",2022,https://proceedings.neurips.cc/paper_files/paper/2022/hash/3fbf0c1ea0716c03dea93bb6be78dd6f-Abstract-Conference.html,A
Intercomparison of machine learning models for spatial downscaling of daily mean temperature in complex terrain,"S Bhakare , S Dal Gesso, M Venturini, D Zardi… - Atmosphere, 2024",2024,https://www.mdpi.com/2073-4433/15/9/1085,A
Attention-Enhanced CNN-LSTM with Spatial Downscaling for Day-Ahead Photovoltaic Power Forecasting,"F Peng, X Tang, M Xiao - Sensors, 2026",2026,https://www.mdpi.com/1424-8220/26/2/593,A
"A 1 km hourly high-resolution 3D wind field dataset over the Yangtze River Delta incorporating dynamical downscaling, observational assimilation, and land …","Z Zhang, YA Liu, X Ma, Z Li, P Xu… - Earth System …, 2026",2026,https://essd.copernicus.org/articles/18/1683/2026/essd-18-1683-2026.html,A
Case study: Development of the CNN model considering teleconnection for spatial downscaling of precipitation in a climate change scenario,"J Kim , M Lee, H Han , D Kim , Y Bae, HS Kim",2022,https://www.mdpi.com/2071-1050/14/8/4719,A
Capturing climatic variability: Using deep learning for stochastic downscaling,"K Daust, A Monahan",2025,https://journals.ametsoc.org/view/journals/aies/4/2/AIES-D-24-0044.1.xml,A
Spatial downscaling of near-surface air temperature based on deep learning cross-attention mechanism,"Z Shen, C Shi, R Shen, R Tie , L Ge - Remote Sensing, 2023",2023,https://www.mdpi.com/2072-4292/15/21/5084,A
On the modern deep learning approaches for precipitation downscaling,"B Kumar , K Atey, BB Singh , R Chattopadhyay … - Earth Science …, 2023",2023,https://link.springer.com/article/10.1007/s12145-023-00970-4,A
Optimized artificial neural networks -based methods for statistical downscaling of gridded precipitation data,"AH Salimi , J Masoompour Samakosh , E Sharifi … - Water, 2019",2019,https://www.mdpi.com/2073-4441/11/8/1653,A
"Machine Learning in Climate Downscaling: A Critical Review of Methodologies, Physical Consistency, and Operational Applications","N Hamed , LG Lynton, O Jayantha , J Liu - Water, 2026",2026,https://search.proquest.com/openview/8b9c006cf555ddeb112de022baec761a/1?pq-origsite=gscholar&cbl=2032318,A
Bivariate DeepKriging for large-scale spatial interpolation of wind fields,"P Nag , Y Sun , BJ Reich",2025,https://www.tandfonline.com/doi/abs/10.1080/00401706.2025.2453197,A
Deep learning super-resolution for temperature data downscaling: a comprehensive study using residual networks,"SK Jha , V Gupta , PJ Sharma , A Mishra, S Joshi",2025,https://www.frontiersin.org/journals/climate/articles/10.3389/fclim.2025.1572428/full,A
"Spatial Downscaling of Satellite-Based Precipitation Data over the Qaidam Basin, China","Y Wang, C Yan, Q Ma, X Jia - Remote Sensing, 2026",2026,https://www.mdpi.com/2072-4292/18/7/995,A
Deep Learning Models for Downscaling of Metereological Variables,S Colamonaco,N/A,https://amslaurea.unibo.it/id/eprint/32325/,A
"A downscaling method of TRMM satellite precipitation based on geographically neural network weighted regression: A case study in Sichuan Province, China","G Zheng, N Zhang, L Zhang, Y Chen , S Wu",2024,https://www.mdpi.com/2073-4433/15/7/792,A
Direction-Informed Deep Learning with Topographic Fusion for 10m Wind Downscaling,"S Ding, X Zhi, M Pan, X Zhang, Y Ji, Y Lyu… - Authorea …, 2025",2025,https://essopenarchive.org/doi/full/10.22541/essoar.175087272.23311994,A
Downscaling snow depth mapping by fusion of microwave and optical remote-sensing data based on deep learning,"L Zhu , Y Zhang, J Wang , W Tian, Q Liu , G Ma, X Kan… - Remote Sensing, 2021",2021,https://www.mdpi.com/2072-4292/13/4/584,A
Dynamical-generative downscaling of climate model ensembles,"I Lopez-Gomez , ZY Wan , L Zepeda-Núñez … - Proceedings of the …, 2025",2025,https://www.pnas.org/doi/abs/10.1073/pnas.2420288122,A
spateGAN: spatio‐temporal downscaling of rainfall fields using a cGAN approach,"L Glawion, J Polz , H Kunstmann … - Earth and Space …, 2023",2023,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/2023EA002906,A
Downscaling sea surface height and currents in coastal regions using convolutional neural network,"B Yuan , B Jacob, W Chen, J Staneva",2024,https://www.sciencedirect.com/science/article/pii/S0141118724002748,A
Spatial downscaling of soil moisture based on fusion methods in complex terrains,"Q Chen, X Tang , B Li, Z Tang, F Miao, G Song, L Yang… - Remote Sensing, 2023",2023,https://www.mdpi.com/2072-4292/15/18/4451,A
A review of statistical methods for climate downscaling: the underexplored potential of geostatistical simulation,S Hadjipetrou,2026,https://link.springer.com/article/10.1007/s00704-026-06120-2,A
RainScaleGAN: A conditional generative adversarial network for rainfall downscaling,"M Iotti, P Davini , J Von Hardenberg … - … Intelligence for the …, 2025",2025,https://journals.ametsoc.org/view/journals/aies/4/3/AIES-D-24-0074.1.xml,A
Coupling a Neural Network with a Spatial Downscaling Procedure to Improve Probabilistic Nowcast for Urban Rain Radars,"M Marrocu , L Massidda",2022,https://www.mdpi.com/2571-9394/4/4/46,A
Vertical Generation of Low-Altitude Wind Fields : Deep Learning Methodologies,H Bai - Science & Technology,N/A,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5074893,A
"An overview of statistical downscaling methods: techniques, applications, and advances","D Labeurthre, A Reffet , A Schrapffer - SSRN Scholarly Paper at …, 2024",2024,https://www.researchgate.net/profile/Anthony-Schrapffer/publication/388472320_An_Overview_of_Statistical_Downscaling_Methods_Techniques_Applications_and_Advances/links/67e6b306e8041142a14ae697/An-Overview-of-Statistical-Downscaling-Methods-Techniques-Applications-and-Advances.pdf,A
Wind direction prediction combined with wind speed in a wind farm,"H Lu, X Gao, Z Xu, H Xiao, Y Gao, H Zhang, H Ma… - Energy, 2025",2025,https://www.sciencedirect.com/science/article/pii/S0360544225029767,A
Configuration and intercomparison of deep learning neural models for statistical downscaling,"J Baño-Medina , R Manzanas … - Geoscientific Model …, 2020",2020,https://gmd.copernicus.org/articles/13/2109/2020/,A
Deep learning approaches to spatial downscaling of GRACE terrestrial water storage products using EALCO model over Canada,"H He , K Yang, S Wang , HA Petrosians… - Canadian Journal of …, 2021",2021,https://www.tandfonline.com/doi/abs/10.1080/07038992.2021.1954498,A
Observation-guided meteorological field downscaling at station scale: A benchmark and a new method,"Z Liu , H Chen , L Bai , W Li , K Chen , Z Wang… - arXiv preprint arXiv …, 2024",2024,https://arxiv.org/abs/2401.11960,A
"Machine Learning in Climate Downscaling: A Critical Review of Methodologies, Persistent Challenges, and Future Trajectories","H Najafi, GL Lagerwall , J Obeysekera , J Liu",2025,https://www.preprints.org/manuscript/202511.1538,A
An improved deep learning procedure for statistical downscaling of climate data,"AMS Kheir , A Elnashar , A Mosad, A Govind",2023,https://www.cell.com/heliyon/fulltext/S2405-8440(23)05408-7,A
Short-term photovoltaic output prediction based on spatial downscaling NWP data and CNN-iTransformer-LSTM model,"Z Hu, L Du, X Zhang, L Zhang, W Hu - iEnergy, 2026",2026,https://ieeexplore.ieee.org/abstract/document/11442957/,A
Spatial downscaling of land surface temperature based on a multi-factor geographically weighted machine learning model,"S Xu, Q Zhao, K Yin, G He, Z Zhang, G Wang, M Wen… - Remote Sensing, 2021",2021,https://www.mdpi.com/2072-4292/13/6/1186,A
Exploring machine learning approaches for precipitation downscaling,"H Zhu , Q Zhou , JM Krisp",2025,https://www.tandfonline.com/doi/abs/10.1080/10095020.2025.2477547,A
Compressing high-resolution data through latent representation encoding for downscaling large-scale AI weather forecast model,"Q Liu, B Gong, X Zhuang , X Zhong , Z Kang… - arXiv preprint arXiv …, 2024",2024,https://arxiv.org/abs/2410.09109,A
Review on spatial downscaling of satellite derived precipitation estimates,"M Kofidou, S Stathopoulos, A Gemitzi",2023,https://link.springer.com/article/10.1007/s12665-023-11115-7,A
Successful precipitation downscaling through an innovative transformer-based model,"F Yang , Q Ye , K Wang, L Sun",2024,https://www.mdpi.com/2072-4292/16/22/4292,A
MetaSD: a unified framework for scalable downscaling of meteorological variables in diverse situations,"J Hu, H Zhang, P Zheng, J Mu, X Wu, X Huang",2026,https://link.springer.com/article/10.1007/s00382-025-08036-5,A
Comparative assessment of image super-resolution techniques for spatial downscaling of gridded rainfall data,"S Golla , M Murukesh , P Kumar",2024,https://link.springer.com/article/10.1007/s42979-024-02653-3,A
Unsupervised Meteorological Downscaling Based on Dual Learning and Subgrid-scale Auxiliary Information,"J Hu, J Mu, X Huang , X Wu - Advances in Atmospheric Sciences, 2025",2025,https://link.springer.com/article/10.1007/s00376-024-3336-2,A
… prediction of incoming wind speed for turbines in complex wind farm : Accounting for meteorological factors and spatiotemporal characteristics of wind farm,"H Lu, X Gao, J Yu, Q Zhao, X Zhu, W Ma, J Cao… - Applied Energy, 2025",2025,https://www.sciencedirect.com/science/article/pii/S0306261924025194,A
A New Spatial Downscaling Method for Long-Term AVHRR NDVI by Multiscale Residual Convolutional Neural Network,"M Sun, X Zhao , J Zhao, N Liu, S Zhao … - IEEE Journal of …, 2024",2024,https://ieeexplore.ieee.org/abstract/document/10461008/,A
"A 1 km hourly high-resolution 3D wind field dataset over the Yangtze River Delta incorporating dynamical downscaling, observational assimilation, and land use …","Z Zhang, YA Liu, X Ma, Z Li, P Xu… - Earth System …, 2025",2025,https://essd.copernicus.org/articles/18/1683/2026/,A
A refined method for the simulation of catchment rainfall–runoff based on satellite–precipitation downscaling,"J Jian , S He , W Liu , S Liu , L Guo",2025,https://www.sciencedirect.com/science/article/pii/S0022169425001337,A
Machine Learning Frameworks for Downscaling Climate and Environmental Variables: A Comprehensive Review,"C Lal , R Wadhvani - International Conference on Data Science and …, 2025",2025,https://link.springer.com/chapter/10.1007/978-3-032-10753-4_26,A
Enhancing fine-resolution precipitation estimates in data-scarce regions: a novel spatial downscaling and correction framework,"S Ullah, N Shahzad, L Yan , Z Zuo , I Iqbal … - Earth Systems and …, 2025",2025,https://link.springer.com/article/10.1007/s41748-025-00758-0,A
A two-stage model for spatial downscaling of daily precipitation data,"W Lei, H Qin, X Hou, H Chen - The Visual Computer, 2024",2024,https://link.springer.com/article/10.1007/s00371-023-03236-8,A
AI-based spatial downscaling of surface wind fields over the Barents and Kara Seas,"VY Rezvov, MA Krinitskiy … - Moscow University Physics …, 2025",2025,https://istina.ficp.ac.ru/publications/article/810408104/,A
Spatial downscaling of sea surface temperature using diffusion model,"S Wang, X Li, X Zhu, J Li, S Guo - Remote Sensing, 2024",2024,https://www.mdpi.com/2072-4292/16/20/3843,A
Deriving accurate surface meteorological states at arbitrary locations via observation-guided continuous neural field modeling,"Z Liu , H Chen , L Bai , W Li , K Chen … - … on Geoscience and …, 2024",2024,https://ieeexplore.ieee.org/abstract/document/10643214/,A
A spatial downscaling method for multielement meteorological data: case study from a water conservation area of the upper Yellow River basin: Y. Cao et al.,"Y Cao, B Zeng, F Zhang, Y Shen, Z Meng… - Theoretical and Applied …, 2023",2023,https://link.springer.com/article/10.1007/s00704-023-04505-1,A
Middle-term wind power forecasting method based on long-span NWP and microscale terrain fusion correction,"C Ge, J Yan, W Song, H Zhang, H Wang, Y Li, Y Liu - Renewable Energy, 2025",2025,https://www.sciencedirect.com/science/article/pii/S0960148124021918,A
A novel deep learning approach to the statistical downscaling of temperatures for monitoring climate change,"F Gerges , MC Boufadel , E Bou-Zeid , H Nassif … - Proceedings of the …, 2022",2022,https://dl.acm.org/doi/abs/10.1145/3523150.3523151,A
Research on Accurate Photovoltaic Power Prediction Based on Multi-model Fusion and Spatial Downscaling Driven by Machine Learning,"J Yu, J Li, S Liao",2025,https://ieeexplore.ieee.org/abstract/document/11423361/,A
Downscaling Methods Combining Super-Resolution and Multi-task Learning,"Y He, X Hu, T Wang, J Hu - 2024 IEEE 8th International …, 2024",2024,https://ieeexplore.ieee.org/abstract/document/10959662/,A
An Effective Geographically Localized Snow Depth Downscaling Approach in Data-Scarce Mountainous Regions,"C Zhang , L Jiang , J Yang - IEEE Transactions on Geoscience …, 2025",2025,https://ieeexplore.ieee.org/abstract/document/11271303/,A
Uncertainty quantification of deep learning–based statistical downscaling of climatic parameters,"V Nourani , K Khodkar , AH Baghanam … - Journal of applied …, 2023",2023,https://journals.ametsoc.org/view/journals/apme/62/9/JAMC-D-23-0057.1.xml,A
Spatial Downscaling of Sea Level Anomaly Using a Deep Separable Distillation Network,"S Shi, Y Li, Y Zhu, T Song, S Peng - Remote Sensing, 2025",2025,https://www.mdpi.com/2072-4292/17/14/2428,A
Short-term power prediction method of wind farm cluster based on deep spatiotemporal correlation mining,"D Wang, M Yang, W Zhang, C Ma, X Su - Applied Energy, 2025",2025,https://www.sciencedirect.com/science/article/pii/S0306261924024863,A
Machine Learning on GCM Atmospheric Variables for Spatial Downscaling of Precipitation,"S KIM , M SHIBATA, Y TACHIKAWA - Journal of JSCE, 2024",2024,https://www.jstage.jst.go.jp/article/journalofjsce/12/2/12_23-16152/_article/-char/ja/,A
Development and assessment of artificial neural network models for direct normal solar irradiance forecasting using operational numerical weather prediction …,"S Pereira , P Canhoto , R Salgado",2024,https://www.sciencedirect.com/science/article/pii/S2666546823000861,A
From AI Weather Prediction to Infrastructure Resilience: A Correction-Downscaling Framework for Tropical Cyclone Impacts,"Y Wu , Z Wang, N Wang",2026,https://arxiv.org/abs/2603.12828,A
Can AI be enabled to perform dynamical downscaling? A latent diffusion model to mimic kilometer-scale COSMO5. 0_CLM9 simulations,"E Tomasi , G Franch … - Geoscientific Model …, 2025",2025,https://gmd.copernicus.org/articles/18/2051/2025/,A
Statistical Learning‐Based Spatial Downscaling Models for Precipitation Distribution,"Y Wu, Z Zhang, MJC Crabbe … - Advances in …, 2022",2022,https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/3140872,A
Approximation of high-resolution surface wind speed in the North Atlantic using discriminative and generative neural models based on RAS-NAAD 40-year hindcast,"V Rezvov, M Krinitskiy , S Gulev",2022,https://istina.ficp.ac.ru/publications/article/511909420/,A
A novel artificial neural network methodology to produce high-resolution bioclimatic maps using Earth Observation data: A case study for Cyprus,"K Philippopoulos, K Pantavou, C Cartalis … - Science of The Total …, 2023",2023,https://www.sciencedirect.com/science/article/pii/S0048969723033570,A
Rainfall projections for the Brazilian legal Amazon: An artificial neural networks first approach,"LAF Monteiro, FIC do Nascimento… - Climate, 2024",2024,https://www.mdpi.com/2225-1154/12/11/187,A
Spatially downscaling a global evapotranspiration product for end user using a deep neural network : A case study with the GLEAM product,"X Long, Y Cui",2022,https://www.mdpi.com/2072-4292/14/3/658,A
RN-STLSTM-GAN: Spatiotemporal-Guided Generative Adversarial Network for Time-Evolving Precipitation Downscaling,"M Li, Z Xu, Z Li, Y Qi - International Journal of Computational …, 2025",2025,https://www.worldscientific.com/doi/abs/10.1142/S1469026824500329,A
Spatial Downscaling of Soil Moisture Product to Generate High-Resolution Data: A Multi-Source Approach over Heterogeneous Landscapes in Kenya,"AK Abebe , X Zhou, T Lv, Z Tao, A Elnashar , A Kebede … - Remote Sensing, 2025",2025,https://www.mdpi.com/2072-4292/17/10/1763,A
GOOSE-Optimized Neural Network for Day-Ahead PV Power Forecasting,"Y Du, Z Zhu, X Zhang, J Tuo - 2025 6th International …, 2025",2025,https://ieeexplore.ieee.org/abstract/document/11326628/,A
Comparison of different wind data interpolation methods for a region with complex terrain in Central Asia,"K Reinhardt, C Samimi",2018,https://link.springer.com/article/10.1007/s00382-018-4101-y,A
HybridOM: Hybrid Physics-Based and Data-Driven Global Ocean Modeling with Efficient Spatial Downscaling,"R Shu , X Zhong , Q Huang , R Gou , T Gao , H Li… - arXiv preprint arXiv …, 2026",2026,https://arxiv.org/abs/2602.00598,A
Hybrid multilayer perceptron and convolutional neural network model to predict extreme regional precipitation dominated by the large-scale atmospheric …,"Q Jiang , F Cioffi , W Li, J Tan , X Pan , X Li",2024,https://www.sciencedirect.com/science/article/pii/S0169809524001443,A
Downscaling Future Precipitation over Mi Oya River Basin using Artificial Neural Networks,"H Koswaththa , SK Ranasinghe… - Engineer: Journal of …, 2024",2024,https://engineer.sljol.info/articles/10.4038/engineer.v57i2.7649?_rsc=1o49d,A
Convolutional graph neural network with novel loss strategies for daily temperature and precipitation statistical downscaling over South China,"W Yan, S Liu, Y Zou, X Liu, D Wen, Y Hu… - … in Atmospheric Sciences, 2025",2025,https://link.springer.com/article/10.1007/s00376-024-3347-z,A
Interpretable convolutional neural network for analyzing precipitation in the pre-rainy season of South China,"S Liu , W Yan , X Liu , Y Hu… - Journal of Applied …, 2024",2024,https://journals.ametsoc.org/view/journals/apme/63/3/JAMC-D-23-0075.1.xml,A
Spatial Downscaling of the CHIRPS Rainfall Product Using Machine Learning Methods: The Catamayo–Chira Transboundary Basin (Ecuador-Peru) Case,"JK Gaona , LF Duque , RF Vázquez , CL Ocaña",2026,https://www.mdpi.com/2306-5338/13/3/89,A
Bayesian multi-head convolutional neural networks with Bahdanau attention for forecasting daily precipitation in climate change monitoring,"F Gerges , MC Boufadel , E Bou-Zeid , A Darekar… - … European conference on …, 2022",2022,https://link.springer.com/chapter/10.1007/978-3-031-26419-1_34,A
DBN-LightGBM hybrid spatial downscaling of GSMaP based on the adaptive lag effect of vegetation,"X Chen, Y Liu, J Ma, X Fan, J Guo, P Xu… - … Journal of Remote …, 2025",2025,https://www.tandfonline.com/doi/abs/10.1080/01431161.2025.2562001,A
Deep learning–based downscaling of ERA5-Land surface air temperature using multisource auxiliary data,"D Parmeggiani , S Costanzini, F Despini…",2026,https://meetingorganizer.copernicus.org/EGU26/EGU26-18822.html,A
"Spatial downscaling of MODIS land surface temperature: Recent research trends, challenges, and future directions","C Yoo , J Im , S Park, D Cho",2020,https://www.researchgate.net/profile/Cheolhee-Yoo/publication/343975483_Spatial_Downscaling_of_MODIS_Land_Surface_Temperature_Recent_Research_Trends_Challenges_and_Future_Directions/links/5fca168d299bf188d4f16b43/Spatial-Downscaling-of-MODIS-Land-Surface-Temperature-Recent-Research-Trends-Challenges-and-Future-Directions.pdf,A
… projections and extremes for Costa Rica using tailored predictors from CORDEX model output through statistical downscaling with artificial neural networks,"D Quesada-Chacón , K Barfus… - International Journal of …, 2021",2021,https://www.researchgate.net/profile/Dannell-Quesada/publication/340948605_Climate_change_projections_and_extremes_for_Costa_Rica_using_tailored_predictors_from_CORDEX_model_output_through_statistical_downscaling_with_artificial_neural_networks/links/5f50cdff92851c250b8c7204/Climate-change-projections-and-extremes-for-Costa-Rica-using-tailored-predictors-from-CORDEX-model-output-through-statistical-downscaling-with-artificial-neural-networks.pdf,A
Downscaling satellite and reanalysis precipitation products using attention-based deep convolutional neural nets,"AY Sun , G Tang",2020,https://www.frontiersin.org/journals/water/articles/10.3389/frwa.2020.536743/full,A
Spatial downscaling of satellite precipitation data in humid tropics using a site-specific seasonal coefficient,"MR Mahmud , M Hashim , H Matsuyama, S Numata … - Water, 2018",2018,https://www.mdpi.com/2073-4441/10/4/409,A
Spatial downscaling of precipitation data in arid regions based on the XGBoost-MGWR model: a case study of the Turpan–Hami region,"H He, J Wang, J Ding, L Wang - Land, 2024",2024,https://www.mdpi.com/2073-445X/13/4/448,A
